序号,数据库,问题,Gold SQL,预测 SQL,正确执行结果,实际执行结果,耗时(s),结果匹配(修正),SQL精确匹配,结果匹配(原始),失败原因,错误信息
265,employee_hire_evaluation,Count the number of employees for each city.,"SELECT count(*) ,  city FROM employee GROUP BY city","SELECT City, COUNT(*) AS employee_count FROM employee GROUP BY City","count(*)	City
3	Bath
3	Bristol
1	Leicester
1	Sale
2	Wasps","City	employee_count
Bath	3
Bristol	3
Leicester	1
Sale	1
Wasps	2",32.69,False,False,False,列别名差异,
266,employee_hire_evaluation,Which cities do more than one employee under age 30 come from?,SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1,"SELECT City
FROM employee
WHERE Age < 30
GROUP BY City
HAVING COUNT(*) > 1
LIMIT 100",Bath,Bath,31.92,True,False,True,,
267,employee_hire_evaluation,Find the cities that have more than one employee under age 30.,SELECT city FROM employee WHERE age  <  30 GROUP BY city HAVING count(*)  >  1,"SELECT City
FROM employee
WHERE Age < 30
GROUP BY City
HAVING COUNT(*) > 1
LIMIT 100",Bath,Bath,31.66,True,False,True,,
268,employee_hire_evaluation,Find the number of shops in each location.,"SELECT count(*) ,  LOCATION FROM shop GROUP BY LOCATION","SELECT Location, COUNT(*) AS shop_count
FROM shop
GROUP BY Location
LIMIT 100","count(*)	Location
1	Espoo
1	Helsinki
1	Jakobstad
1	Kotka
1	Kuopio
... (9 rows total)","Location	shop_count
Espoo	1
Helsinki	1
Jakobstad	1
Kotka	1
Kuopio	1
... (9 rows total)",32.51,False,False,False,多余的 LIMIT,
269,employee_hire_evaluation,How many shops are there in each location?,"SELECT count(*) ,  LOCATION FROM shop GROUP BY LOCATION","SELECT Location, COUNT(*) AS shop_count
FROM shop
GROUP BY Location
LIMIT 100","count(*)	Location
1	Espoo
1	Helsinki
1	Jakobstad
1	Kotka
1	Kuopio
... (9 rows total)","Location	shop_count
Espoo	1
Helsinki	1
Jakobstad	1
Kotka	1
Kuopio	1
... (9 rows total)",33.24,False,False,False,多余的 LIMIT,
270,employee_hire_evaluation,Find the manager name and district of the shop whose number of products is the largest.,"SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1","SELECT Manager_name, District FROM shop WHERE Number_products = (SELECT MAX(Number_products) FROM shop) LIMIT 100","Manager_name	District
Ilkka Mäkelä	Lahden Stadion","Manager_name	District
Ilkka Mäkelä	Lahden Stadion",31.94,True,False,True,,
271,employee_hire_evaluation,What are the manager name and district of the shop that sells the largest number of products?,"SELECT manager_name ,  district FROM shop ORDER BY number_products DESC LIMIT 1","SELECT Manager_name, District FROM shop ORDER BY Number_products DESC LIMIT 1","Manager_name	District
Ilkka Mäkelä	Lahden Stadion","Manager_name	District
Ilkka Mäkelä	Lahden Stadion",31.21,True,False,True,,
272,employee_hire_evaluation,find the minimum and maximum number of products of all stores.,"SELECT min(Number_products) ,  max(Number_products) FROM shop","SELECT MIN(Number_products) AS min_products, MAX(Number_products) AS max_products FROM shop LIMIT 100","min(Number_products)	max(Number_products)
1600	15000","min_products	max_products
1600	15000",30.82,True,False,False,,
273,employee_hire_evaluation,What are the minimum and maximum number of products across all the shops?,"SELECT min(Number_products) ,  max(Number_products) FROM shop","SELECT MIN(Number_products) AS min_products, MAX(Number_products) AS max_products FROM shop","min(Number_products)	max(Number_products)
1600	15000","min_products	max_products
1600	15000",32.03,True,False,False,,
274,employee_hire_evaluation,"Return the name, location and district of all shops in descending order of number of products.","SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC","SELECT Name, Location, District FROM shop ORDER BY Number_products DESC LIMIT 100","Name	Location	District
FC Lahti	Lahti	Lahden Stadion
HJK	Helsinki	Finnair Stadium
FC Inter	Turku	Veritas Stadion
FC Honka	Espoo	Tapiolan Urheilupuisto
FF Jaro	Jakobstad	Jakobstads Centralplan
... (9 rows total)","Name	Location	District
FC Lahti	Lahti	Lahden Stadion
HJK	Helsinki	Finnair Stadium
FC Inter	Turku	Veritas Stadion
FC Honka	Espoo	Tapiolan Urheilupuisto
FF Jaro	Jakobstad	Jakobstads Centralplan
... (9 rows total)",34.18,True,False,True,,
275,employee_hire_evaluation,"Sort all the shops by number products in descending order, and return the name, location and district of each shop.","SELECT name ,  LOCATION ,  district FROM shop ORDER BY number_products DESC","SELECT Name, Location, District FROM shop ORDER BY Number_products DESC LIMIT 100","Name	Location	District
FC Lahti	Lahti	Lahden Stadion
HJK	Helsinki	Finnair Stadium
FC Inter	Turku	Veritas Stadion
FC Honka	Espoo	Tapiolan Urheilupuisto
FF Jaro	Jakobstad	Jakobstads Centralplan
... (9 rows total)","Name	Location	District
FC Lahti	Lahti	Lahden Stadion
HJK	Helsinki	Finnair Stadium
FC Inter	Turku	Veritas Stadion
FC Honka	Espoo	Tapiolan Urheilupuisto
FF Jaro	Jakobstad	Jakobstads Centralplan
... (9 rows total)",33.81,True,False,True,,
276,employee_hire_evaluation,Find the names of stores whose number products is more than the average number of products.,SELECT name FROM shop WHERE number_products  >  (SELECT avg(number_products) FROM shop),"SELECT Name
FROM shop
WHERE Number_products > (SELECT AVG(Number_products) FROM shop)
LIMIT 100","Name
HJK
FC Inter
FC Lahti","Name
HJK
FC Inter
FC Lahti",32.06,True,False,True,,
277,employee_hire_evaluation,Which shops' number products is above the average? Give me the shop names.,SELECT name FROM shop WHERE number_products  >  (SELECT avg(number_products) FROM shop),"SELECT Name
FROM shop
WHERE Number_products > (SELECT AVG(Number_products) FROM shop)
LIMIT 100","Name
HJK
FC Inter
FC Lahti","Name
HJK
FC Inter
FC Lahti",30.94,True,False,True,,
278,employee_hire_evaluation,find the name of employee who was awarded the most times in the evaluation.,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID GROUP BY t2.Employee_ID ORDER BY count(*) DESC LIMIT 1,"SELECT e.Name
FROM employee e
JOIN evaluation ev ON e.Employee_ID = ev.Employee_ID
GROUP BY e.Employee_ID, e.Name
ORDER BY COUNT(*) DESC
LIMIT 1",George Chuter,George Chuter,33.53,True,False,True,,
279,employee_hire_evaluation,Which employee received the most awards in evaluations? Give me the employee name.,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID GROUP BY t2.Employee_ID ORDER BY count(*) DESC LIMIT 1,"SELECT e.Name
FROM employee e
JOIN (
    SELECT Employee_ID, COUNT(*) as award_count
    FROM evaluation
    GROUP BY Employee_ID
    ORDER BY award_count DESC
    LIMIT 1
) sub ON e.Employee_ID = sub.Employee_ID",George Chuter,George Chuter,33.16,True,False,True,,
280,employee_hire_evaluation,Find the name of the employee who got the highest one time bonus.,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID ORDER BY t2.bonus DESC LIMIT 1,"SELECT e.Name
FROM employee e
JOIN evaluation ev ON e.Employee_ID = ev.Employee_ID
WHERE ev.Bonus = (SELECT MAX(Bonus) FROM evaluation)
LIMIT 1",Louis Deacon,Louis Deacon,32.27,True,False,True,,
281,employee_hire_evaluation,Which employee received the biggest bonus? Give me the employee name.,SELECT t1.name FROM employee AS t1 JOIN evaluation AS t2 ON t1.Employee_ID  =  t2.Employee_ID ORDER BY t2.bonus DESC LIMIT 1,"SELECT e.Name
FROM employee e
JOIN evaluation ev ON e.Employee_ID = ev.Employee_ID
ORDER BY ev.Bonus DESC
LIMIT 1",Louis Deacon,Louis Deacon,31.26,True,False,True,,
282,employee_hire_evaluation,Find the names of employees who never won any award in the evaluation.,SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation),"SELECT e.Name
FROM employee e
WHERE e.Employee_ID NOT IN (
    SELECT DISTINCT CAST(ev.Employee_ID AS INTEGER)
    FROM evaluation ev
    WHERE ev.Bonus IS NOT NULL
)
LIMIT 100","Name
Mark Regan
Tim Payne
Andrew Sheridan
Phil Vickery
Steve Borthwick","Name
Mark Regan
Tim Payne
Andrew Sheridan
Phil Vickery
Steve Borthwick",34.81,True,False,True,,
283,employee_hire_evaluation,What are the names of the employees who never received any evaluation?,SELECT name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation),"SELECT e.Name
FROM employee e
LEFT JOIN evaluation ev ON e.Employee_ID = ev.Employee_ID
WHERE ev.Employee_ID IS NULL
LIMIT 100","Name
Mark Regan
Tim Payne
Andrew Sheridan
Phil Vickery
Steve Borthwick","Name
Mark Regan
Tim Payne
Andrew Sheridan
Phil Vickery
Steve Borthwick",32.69,True,False,True,,
284,employee_hire_evaluation,What is the name of the shop that is hiring the largest number of employees?,SELECT t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY count(*) DESC LIMIT 1,"SELECT s.Name
FROM shop s
JOIN hiring h ON s.Shop_ID = h.Shop_ID
GROUP BY s.Shop_ID, s.Name
ORDER BY COUNT(h.Employee_ID) DESC
LIMIT 1",FC Haka,FC Haka,32.48,True,False,True,,
285,employee_hire_evaluation,Which shop has the most employees? Give me the shop name.,SELECT t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t1.shop_id ORDER BY count(*) DESC LIMIT 1,"SELECT s.Name
FROM shop s
JOIN hiring h ON s.Shop_ID = h.Shop_ID
GROUP BY s.Shop_ID, s.Name
ORDER BY COUNT(h.Employee_ID) DESC
LIMIT 1",FC Haka,FC Haka,31.55,True,False,True,,
286,employee_hire_evaluation,Find the name of the shops that do not hire any employee.,SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring),"SELECT s.Name
FROM shop s
LEFT JOIN hiring h ON s.Shop_ID = h.Shop_ID
WHERE h.Shop_ID IS NULL
LIMIT 100","Name
FC Honka
KuPS
IFK Mariehamn","Name
FC Honka
KuPS
IFK Mariehamn",32.33,True,False,True,,
287,employee_hire_evaluation,Which shops run with no employees? Find the shop names,SELECT name FROM shop WHERE shop_id NOT IN (SELECT shop_id FROM hiring),"SELECT s.Name
FROM shop s
LEFT JOIN hiring h ON s.Shop_ID = h.Shop_ID
WHERE h.Employee_ID IS NULL
LIMIT 100","Name
FC Honka
KuPS
IFK Mariehamn","Name
FC Honka
KuPS
IFK Mariehamn",33.12,True,False,True,,
288,employee_hire_evaluation,Find the number of employees hired in each shop; show the shop name as well.,"SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name","SELECT s.Name, COUNT(h.Employee_ID) AS number_of_employees
FROM shop s
LEFT JOIN hiring h ON s.Shop_ID = h.Shop_ID
GROUP BY s.Shop_ID, s.Name
LIMIT 100","count(*)	Name
2	FC Haka
1	FC Inter
1	FC KooTeePee
1	FC Lahti
1	FF Jaro
... (6 rows total)","Name	number_of_employees
FC Haka	2
HJK	1
FC Honka	0
FC Inter	1
FF Jaro	1
... (9 rows total)",35.81,False,False,False,多余的 LIMIT,
289,employee_hire_evaluation,"For each shop, return the number of employees working there and the name of the shop.","SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name","SELECT s.Name, COUNT(h.Employee_ID) AS employee_count
FROM shop s
LEFT JOIN hiring h ON s.Shop_ID = h.Shop_ID
GROUP BY s.Shop_ID, s.Name
LIMIT 100","count(*)	Name
2	FC Haka
1	FC Inter
1	FC KooTeePee
1	FC Lahti
1	FF Jaro
... (6 rows total)","Name	employee_count
FC Haka	2
HJK	1
FC Honka	0
FC Inter	1
FF Jaro	1
... (9 rows total)",35.38,False,False,False,多余的 LIMIT,
290,employee_hire_evaluation,What is total bonus given in all evaluations?,SELECT sum(bonus) FROM evaluation,SELECT SUM(Bonus) FROM evaluation,19500.0,19500.0,31.45,True,True,False,,
291,employee_hire_evaluation,Find the total amount of bonus given in all the evaluations.,SELECT sum(bonus) FROM evaluation,SELECT SUM(Bonus) FROM evaluation,19500.0,19500.0,30.86,True,True,False,,
292,employee_hire_evaluation,Give me all the information about hiring.,SELECT * FROM hiring,SELECT * FROM hiring LIMIT 100,"Shop_ID	Employee_ID	Start_from	Is_full_time
1	1	2009	T
1	2	2003	T
8	3	2011	F
4	4	2012	T
5	5	2013	T
... (7 rows total)","Shop_ID	Employee_ID	Start_from	Is_full_time
1	1	2009	T
1	2	2003	T
8	3	2011	F
4	4	2012	T
5	5	2013	T
... (7 rows total)",33.22,True,False,True,,
293,employee_hire_evaluation,What is all the information about hiring?,SELECT * FROM hiring,SELECT * FROM hiring LIMIT 100,"Shop_ID	Employee_ID	Start_from	Is_full_time
1	1	2009	T
1	2	2003	T
8	3	2011	F
4	4	2012	T
5	5	2013	T
... (7 rows total)","Shop_ID	Employee_ID	Start_from	Is_full_time
1	1	2009	T
1	2	2003	T
8	3	2011	F
4	4	2012	T
5	5	2013	T
... (7 rows total)",34.12,True,False,True,,
294,employee_hire_evaluation,Which district has both stores with less than 3000 products and stores with more than 10000 products?,SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000,"SELECT DISTINCT s1.District
FROM shop s1
JOIN shop s2 ON s1.District = s2.District
WHERE s1.Number_products < 3000 AND s2.Number_products > 10000
LIMIT 100",(empty),(empty),30.66,True,False,True,,
295,employee_hire_evaluation,Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products.,SELECT district FROM shop WHERE Number_products  <  3000 INTERSECT SELECT district FROM shop WHERE Number_products  >  10000,"SELECT DISTINCT s1.District
FROM shop s1
JOIN shop s2 ON s1.District = s2.District
WHERE s1.Number_products < 3000 AND s2.Number_products > 10000
LIMIT 100",(empty),(empty),29.57,True,False,True,,
296,employee_hire_evaluation,How many different store locations are there?,SELECT count(DISTINCT LOCATION) FROM shop,SELECT COUNT(DISTINCT Location) FROM shop LIMIT 100,9,9,33.8,True,False,False,,
297,employee_hire_evaluation,Count the number of distinct store locations.,SELECT count(DISTINCT LOCATION) FROM shop,SELECT COUNT(DISTINCT Location) FROM shop LIMIT 100,9,9,31.48,True,False,False,,
298,cre_Doc_Template_Mgt,How many documents do we have?,SELECT count(*) FROM Documents,SELECT COUNT(*) FROM Documents,15,15,31.91,True,True,False,,
299,cre_Doc_Template_Mgt,Count the number of documents.,SELECT count(*) FROM Documents,SELECT COUNT(*) FROM Documents,15,15,30.53,True,True,False,,
300,cre_Doc_Template_Mgt,"List document IDs, document names, and document descriptions for all documents.","SELECT document_id ,  document_name ,  document_description FROM Documents","SELECT Document_ID, Document_Name, Document_Description FROM Documents LIMIT 100","Document_ID	Document_Name	Document_Description
0	Introduction of OS	n
1	Understanding DB	y
3	Summer Show	u
76	Robbin CV	y
80	Welcome to NY	h
... (15 rows total)","Document_ID	Document_Name	Document_Description
0	Introduction of OS	n
1	Understanding DB	y
3	Summer Show	u
76	Robbin CV	y
80	Welcome to NY	h
... (15 rows total)",33.96,True,False,True,,
301,cre_Doc_Template_Mgt,"What are the ids, names, and descriptions for all documents?","SELECT document_id ,  document_name ,  document_description FROM Documents","SELECT Document_ID, Document_Name, Document_Description FROM Documents LIMIT 100","Document_ID	Document_Name	Document_Description
0	Introduction of OS	n
1	Understanding DB	y
3	Summer Show	u
76	Robbin CV	y
80	Welcome to NY	h
... (15 rows total)","Document_ID	Document_Name	Document_Description
0	Introduction of OS	n
1	Understanding DB	y
3	Summer Show	u
76	Robbin CV	y
80	Welcome to NY	h
... (15 rows total)",33.99,True,False,True,,
302,cre_Doc_Template_Mgt,What is the document name and template id for document with description with the letter 'w' in it?,"SELECT document_name ,  template_id FROM Documents WHERE Document_Description LIKE ""%w%""","SELECT Document_Name, Template_ID FROM Documents WHERE Document_Description LIKE '%w%' LIMIT 100","Document_Name	Template_ID
Data base	11
How to read a book	4","Document_Name	Template_ID
Data base	11
How to read a book	4",31.66,True,False,True,,
303,cre_Doc_Template_Mgt,Return the names and template ids for documents that contain the letter w in their description.,"SELECT document_name ,  template_id FROM Documents WHERE Document_Description LIKE ""%w%""","SELECT Document_Name, Template_ID FROM Documents WHERE Document_Description LIKE '%w%' LIMIT 100","Document_Name	Template_ID
Data base	11
How to read a book	4","Document_Name	Template_ID
Data base	11
How to read a book	4",33.89,True,False,True,,
304,cre_Doc_Template_Mgt,"What is the document id, template id and description for document named ""Robbin CV""?","SELECT document_id ,  template_id ,  Document_Description FROM Documents WHERE document_name  =  ""Robbin CV""","SELECT Document_ID, Template_ID, Document_Description FROM Documents WHERE Document_Name = 'Robbin CV' LIMIT 100","Document_ID	Template_ID	Document_Description
76	20	y","Document_ID	Template_ID	Document_Description
76	20	y",34.68,True,False,True,,
305,cre_Doc_Template_Mgt,"Return the document id, template id, and description for the document with the name Robbin CV.","SELECT document_id ,  template_id ,  Document_Description FROM Documents WHERE document_name  =  ""Robbin CV""","SELECT Document_ID, Template_ID, Document_Description FROM Documents WHERE Document_Name = 'Robbin CV' LIMIT 100","Document_ID	Template_ID	Document_Description
76	20	y","Document_ID	Template_ID	Document_Description
76	20	y",31.82,True,False,True,,
306,cre_Doc_Template_Mgt,How many different templates do all document use?,SELECT count(DISTINCT template_id) FROM Documents,SELECT COUNT(DISTINCT d.Template_ID) FROM Documents d,12,12,30.41,True,False,False,,
307,cre_Doc_Template_Mgt,Count the number of different templates used for documents.,SELECT count(DISTINCT template_id) FROM Documents,SELECT COUNT(DISTINCT d.Template_ID) FROM Documents d WHERE d.Template_ID IS NOT NULL,12,12,31.07,True,False,False,,
308,cre_Doc_Template_Mgt,How many documents are using the template with type code 'PPT'?,SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'PPT',"SELECT COUNT(DISTINCT d.Document_ID) 
FROM Documents d 
JOIN Templates t ON d.Template_ID = t.Template_ID 
WHERE t.Template_Type_Code = 'PPT'",3,3,31.75,True,False,False,,
309,cre_Doc_Template_Mgt,Count the number of documents that use the PPT template type.,SELECT count(*) FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID  =  T2.Template_ID WHERE T2.Template_Type_Code  =  'PPT',"SELECT COUNT(DISTINCT d.Document_ID) 
FROM Documents d 
JOIN Templates t ON d.Template_ID = t.Template_ID 
WHERE t.Template_Type_Code = 'PPT'",3,3,31.14,True,False,False,,
310,cre_Doc_Template_Mgt,Show all template ids and number of documents using each template.,"SELECT template_id ,  count(*) FROM Documents GROUP BY template_id","SELECT t.Template_ID, COUNT(d.Document_ID) AS number_of_documents
FROM Templates t
LEFT JOIN Documents d ON t.Template_ID = d.Template_ID
GROUP BY t.Template_ID
LIMIT 100","Template_ID	count(*)
1	1
4	1
6	1
7	1
8	1
... (12 rows total)","Template_ID	number_of_documents
0	0
1	1
4	1
6	1
7	1
... (20 rows total)",34.95,False,False,False,多余的 LIMIT,
311,cre_Doc_Template_Mgt,"What are all different template ids used for documents, and how many times were each of them used?","SELECT template_id ,  count(*) FROM Documents GROUP BY template_id","SELECT d.Template_ID, COUNT(d.Document_ID) AS usage_count
FROM Documents d
WHERE d.Template_ID IS NOT NULL
GROUP BY d.Template_ID
ORDER BY usage_count DESC
LIMIT 100","Template_ID	count(*)
1	1
4	1
6	1
7	1
8	1
... (12 rows total)","Template_ID	usage_count
25	2
14	2
11	2
22	1
21	1
... (12 rows total)",33.28,True,False,False,,
312,cre_Doc_Template_Mgt,What is the id and type code for the template used by the most documents?,"SELECT T1.template_id ,  T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.template_id  =  T2.template_id GROUP BY T1.template_id ORDER BY count(*) DESC LIMIT 1","SELECT t.Template_ID, t.Template_Type_Code
FROM Templates t
JOIN Documents d ON t.Template_ID = d.Template_ID
GROUP BY t.Template_ID, t.Template_Type_Code
ORDER BY COUNT(d.Document_ID) DESC
LIMIT 1","Template_ID	Template_Type_Code
25	PP","Template_ID	Template_Type_Code
11	BK",33.98,False,False,True,逻辑错误,
